0.00.038.117 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.038.145 W srv  llama_server: embeddings enabled with n_batch (2048) > n_ubatch (512)
0.00.038.145 W srv  llama_server: setting n_batch = n_ubatch = 512 to avoid assertion failure
0.00.038.465 W srv  llama_server: -----------------
0.00.038.466 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.038.467 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.038.467 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.038.467 W srv  llama_server: -----------------
0.00.039.680 I srv    load_model: loading model '/mnt/raid0/llm/models/bge-large-en-v1.5-f16.gguf'
0.00.244.663 W load: special_eos_id is not in special_eog_ids - the tokenizer config may be incorrect
0.00.367.838 W srv    load_model: speculative decoding not supported by this context
0.00.367.843 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 512, kv_unified = 'true'
0.00.369.366 I srv  llama_server: model loaded
0.00.369.373 I srv  llama_server: listening on http://127.0.0.1:8090
4.26.231.111 I slot      release: id  2 | task 2038 | stop processing: n_tokens = 41, truncated = 0
4.26.232.012 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126267014613
4.26.232.015 I slot launch_slot_: id  1 | task 2040 | processing task, is_child = 0
4.26.240.879 I slot      release: id  1 | task 2040 | stop processing: n_tokens = 50, truncated = 0
4.26.241.740 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126267027060
4.26.241.743 I slot launch_slot_: id  0 | task 2042 | processing task, is_child = 0
4.26.250.089 I slot      release: id  0 | task 2042 | stop processing: n_tokens = 40, truncated = 0
4.26.250.960 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126267066129
4.26.250.963 I slot launch_slot_: id  3 | task 2044 | processing task, is_child = 0
4.26.260.628 I slot      release: id  3 | task 2044 | stop processing: n_tokens = 64, truncated = 0
4.26.261.614 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126267239262
4.26.261.616 I slot launch_slot_: id  2 | task 2046 | processing task, is_child = 0
4.26.272.042 I slot      release: id  2 | task 2046 | stop processing: n_tokens = 58, truncated = 0
4.26.272.971 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126267249031
4.26.272.974 I slot launch_slot_: id  1 | task 2048 | processing task, is_child = 0
4.26.281.449 I slot      release: id  1 | task 2048 | stop processing: n_tokens = 54, truncated = 0
4.26.282.372 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126267258240
4.26.282.375 I slot launch_slot_: id  0 | task 2050 | processing task, is_child = 0
4.26.290.972 I slot      release: id  0 | task 2050 | stop processing: n_tokens = 57, truncated = 0
4.26.291.891 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126267268779
4.26.291.893 I slot launch_slot_: id  3 | task 2052 | processing task, is_child = 0
4.26.300.413 I slot      release: id  3 | task 2052 | stop processing: n_tokens = 67, truncated = 0
4.26.301.332 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126267280194
4.26.301.335 I slot launch_slot_: id  2 | task 2054 | processing task, is_child = 0
4.26.313.088 I slot      release: id  2 | task 2054 | stop processing: n_tokens = 47, truncated = 0
4.26.313.998 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126267289601
4.26.314.000 I slot launch_slot_: id  1 | task 2056 | processing task, is_child = 0
4.26.322.381 I slot      release: id  1 | task 2056 | stop processing: n_tokens = 53, truncated = 0
4.26.323.280 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126267299123
4.26.323.283 I slot launch_slot_: id  0 | task 2058 | processing task, is_child = 0
4.26.331.827 I slot      release: id  0 | task 2058 | stop processing: n_tokens = 71, truncated = 0
4.26.332.726 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126267308565
4.26.332.729 I slot launch_slot_: id  3 | task 2060 | processing task, is_child = 0
4.26.341.192 I slot      release: id  3 | task 2060 | stop processing: n_tokens = 61, truncated = 0
4.26.342.100 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126267321240
4.26.342.103 I slot launch_slot_: id  2 | task 2062 | processing task, is_child = 0
4.26.353.176 I slot      release: id  2 | task 2062 | stop processing: n_tokens = 58, truncated = 0
4.26.354.293 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126267330533
4.26.354.296 I slot launch_slot_: id  1 | task 2064 | processing task, is_child = 0
4.26.363.341 I slot      release: id  1 | task 2064 | stop processing: n_tokens = 49, truncated = 0
4.26.364.372 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126267339978
4.26.364.374 I slot launch_slot_: id  0 | task 2066 | processing task, is_child = 0
4.26.372.979 I slot      release: id  0 | task 2066 | stop processing: n_tokens = 57, truncated = 0
4.26.373.942 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126267349344
4.26.373.945 I slot launch_slot_: id  3 | task 2068 | processing task, is_child = 0
4.26.382.052 I slot      release: id  3 | task 2068 | stop processing: n_tokens = 37, truncated = 0
4.26.383.023 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126267361328
4.26.383.026 I slot launch_slot_: id  2 | task 2070 | processing task, is_child = 0
4.26.392.832 I slot      release: id  2 | task 2070 | stop processing: n_tokens = 61, truncated = 0
4.26.393.782 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126267371492
4.26.393.785 I slot launch_slot_: id  1 | task 2072 | processing task, is_child = 0
4.26.404.050 I slot      release: id  1 | task 2072 | stop processing: n_tokens = 53, truncated = 0
4.26.404.969 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126267381130
4.26.404.972 I slot launch_slot_: id  0 | task 2074 | processing task, is_child = 0
4.26.413.451 I slot      release: id  0 | task 2074 | stop processing: n_tokens = 59, truncated = 0
4.26.414.468 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126267390203
4.26.414.471 I slot launch_slot_: id  3 | task 2076 | processing task, is_child = 0
4.26.423.390 I slot      release: id  3 | task 2076 | stop processing: n_tokens = 85, truncated = 0
4.26.424.298 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126267400983
4.26.424.301 I slot launch_slot_: id  2 | task 2078 | processing task, is_child = 0
4.26.432.685 I slot      release: id  2 | task 2078 | stop processing: n_tokens = 48, truncated = 0
4.26.433.581 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126267412201
4.26.433.584 I slot launch_slot_: id  1 | task 2080 | processing task, is_child = 0
4.26.444.916 I slot      release: id  1 | task 2080 | stop processing: n_tokens = 53, truncated = 0
4.26.445.818 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126267421603
4.26.445.821 I slot launch_slot_: id  0 | task 2082 | processing task, is_child = 0
4.26.454.439 I slot      release: id  0 | task 2082 | stop processing: n_tokens = 59, truncated = 0
4.26.455.332 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126267431542
4.26.455.335 I slot launch_slot_: id  3 | task 2084 | processing task, is_child = 0
4.26.463.407 I slot      release: id  3 | task 2084 | stop processing: n_tokens = 39, truncated = 0
4.26.464.349 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126267440836
4.26.464.352 I slot launch_slot_: id  2 | task 2086 | processing task, is_child = 0
4.26.472.777 I slot      release: id  2 | task 2086 | stop processing: n_tokens = 54, truncated = 0
4.26.473.707 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126267453067
4.26.473.710 I slot launch_slot_: id  1 | task 2088 | processing task, is_child = 0
4.26.486.003 I slot      release: id  1 | task 2088 | stop processing: n_tokens = 46, truncated = 0
4.26.486.929 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126267462591
4.26.486.932 I slot launch_slot_: id  0 | task 2090 | processing task, is_child = 0
4.26.495.828 I slot      release: id  0 | task 2090 | stop processing: n_tokens = 51, truncated = 0
4.26.496.774 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126267471558
4.26.496.777 I slot launch_slot_: id  3 | task 2092 | processing task, is_child = 0
4.26.505.013 I slot      release: id  3 | task 2092 | stop processing: n_tokens = 45, truncated = 0
4.26.505.977 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126267480929
4.26.505.980 I slot launch_slot_: id  2 | task 2094 | processing task, is_child = 0
4.26.514.876 I slot      release: id  2 | task 2094 | stop processing: n_tokens = 84, truncated = 0
4.26.515.772 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126267494154
4.26.515.775 I slot launch_slot_: id  1 | task 2096 | processing task, is_child = 0
4.26.526.675 I slot      release: id  1 | task 2096 | stop processing: n_tokens = 54, truncated = 0
4.26.527.600 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126267503979
4.26.527.602 I slot launch_slot_: id  0 | task 2098 | processing task, is_child = 0
4.26.537.017 I slot      release: id  0 | task 2098 | stop processing: n_tokens = 75, truncated = 0
4.26.537.956 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126267513164
4.26.537.959 I slot launch_slot_: id  3 | task 2100 | processing task, is_child = 0
4.26.546.212 I slot      release: id  3 | task 2100 | stop processing: n_tokens = 42, truncated = 0
4.26.547.130 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126267523028
4.26.547.133 I slot launch_slot_: id  2 | task 2102 | processing task, is_child = 0
4.26.555.717 I slot      release: id  2 | task 2102 | stop processing: n_tokens = 58, truncated = 0
4.26.556.604 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126267534826
4.26.556.605 I slot launch_slot_: id  1 | task 2104 | processing task, is_child = 0
4.26.566.077 I slot      release: id  1 | task 2104 | stop processing: n_tokens = 44, truncated = 0
4.26.566.927 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126267545168
4.26.566.929 I slot launch_slot_: id  0 | task 2106 | processing task, is_child = 0
4.26.577.743 I slot      release: id  0 | task 2106 | stop processing: n_tokens = 57, truncated = 0
4.26.578.605 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126267554363
4.26.578.606 I slot launch_slot_: id  3 | task 2108 | processing task, is_child = 0
4.26.586.981 I slot      release: id  3 | task 2108 | stop processing: n_tokens = 53, truncated = 0
4.26.587.794 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126267563870
4.26.587.796 I slot launch_slot_: id  2 | task 2110 | processing task, is_child = 0
4.26.596.069 I slot      release: id  2 | task 2110 | stop processing: n_tokens = 48, truncated = 0
4.26.596.888 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126267574228
4.26.596.889 I slot launch_slot_: id  1 | task 2112 | processing task, is_child = 0
4.26.605.303 I slot      release: id  1 | task 2112 | stop processing: n_tokens = 57, truncated = 0
4.26.606.166 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126267585894
4.26.606.168 I slot launch_slot_: id  0 | task 2114 | processing task, is_child = 0
4.26.618.273 I slot      release: id  0 | task 2114 | stop processing: n_tokens = 64, truncated = 0
4.26.619.080 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126267595132
4.26.619.082 I slot launch_slot_: id  3 | task 2116 | processing task, is_child = 0
4.26.627.607 I slot      release: id  3 | task 2116 | stop processing: n_tokens = 57, truncated = 0
4.26.628.449 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126267604221
4.26.628.450 I slot launch_slot_: id  2 | task 2118 | processing task, is_child = 0
4.26.636.752 I slot      release: id  2 | task 2118 | stop processing: n_tokens = 47, truncated = 0
4.26.637.585 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126267613454
4.26.637.586 I slot launch_slot_: id  1 | task 2120 | processing task, is_child = 0
4.26.646.190 I slot      release: id  1 | task 2120 | stop processing: n_tokens = 69, truncated = 0
4.26.646.992 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126267626424
4.26.646.994 I slot launch_slot_: id  0 | task 2122 | processing task, is_child = 0
4.26.658.099 I slot      release: id  0 | task 2122 | stop processing: n_tokens = 47, truncated = 0
4.26.659.012 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126267635758
4.26.659.013 I slot launch_slot_: id  3 | task 2124 | processing task, is_child = 0
4.26.668.241 I slot      release: id  3 | task 2124 | stop processing: n_tokens = 63, truncated = 0
4.26.669.106 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126267644903
4.26.669.107 I slot launch_slot_: id  2 | task 2126 | processing task, is_child = 0
4.26.677.781 I slot      release: id  2 | task 2126 | stop processing: n_tokens = 80, truncated = 0
4.26.678.613 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126267654341
4.26.678.614 I slot launch_slot_: id  1 | task 2128 | processing task, is_child = 0
4.26.687.100 I slot      release: id  1 | task 2128 | stop processing: n_tokens = 61, truncated = 0
4.26.687.932 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126267666251
4.26.687.933 I slot launch_slot_: id  0 | task 2130 | processing task, is_child = 0
4.26.697.132 I slot      release: id  0 | task 2130 | stop processing: n_tokens = 46, truncated = 0
4.26.697.996 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126267676392
4.26.697.997 I slot launch_slot_: id  3 | task 2132 | processing task, is_child = 0
4.26.709.202 I slot      release: id  3 | task 2132 | stop processing: n_tokens = 52, truncated = 0
4.26.710.025 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126267685933
4.26.710.026 I slot launch_slot_: id  2 | task 2134 | processing task, is_child = 0
4.26.718.177 I slot      release: id  2 | task 2134 | stop processing: n_tokens = 40, truncated = 0
4.26.719.007 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.164 (> 0.100 thold), f_keep = 0.225
4.26.719.009 I slot launch_slot_: id  2 | task 2136 | processing task, is_child = 0
4.26.727.395 I slot      release: id  2 | task 2136 | stop processing: n_tokens = 55, truncated = 0
4.26.728.395 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.237 (> 0.100 thold), f_keep = 0.164
4.26.728.396 I slot launch_slot_: id  2 | task 2138 | processing task, is_child = 0
4.26.736.356 I slot      release: id  2 | task 2138 | stop processing: n_tokens = 38, truncated = 0
4.26.737.294 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.158 (> 0.100 thold), f_keep = 0.237
4.26.737.295 I slot launch_slot_: id  2 | task 2140 | processing task, is_child = 0
4.26.748.982 I slot      release: id  2 | task 2140 | stop processing: n_tokens = 57, truncated = 0
4.26.749.924 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126267695251
4.26.749.925 I slot launch_slot_: id  1 | task 2142 | processing task, is_child = 0
4.26.760.428 I slot      release: id  1 | task 2142 | stop processing: n_tokens = 57, truncated = 0
4.26.761.372 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126267705283
4.26.761.374 I slot launch_slot_: id  0 | task 2144 | processing task, is_child = 0
4.26.769.900 I slot      release: id  0 | task 2144 | stop processing: n_tokens = 56, truncated = 0
4.26.770.796 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126267717353
4.26.770.798 I slot launch_slot_: id  3 | task 2146 | processing task, is_child = 0
4.26.779.034 I slot      release: id  3 | task 2146 | stop processing: n_tokens = 45, truncated = 0
4.26.779.938 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126267757133
4.26.779.940 I slot launch_slot_: id  2 | task 2148 | processing task, is_child = 0
4.26.792.347 I slot      release: id  2 | task 2148 | stop processing: n_tokens = 83, truncated = 0
4.26.793.272 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126267768579
4.26.793.273 I slot launch_slot_: id  1 | task 2150 | processing task, is_child = 0
4.26.802.047 I slot      release: id  1 | task 2150 | stop processing: n_tokens = 51, truncated = 0
4.26.802.941 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.184 (> 0.100 thold), f_keep = 0.176
4.26.802.942 I slot launch_slot_: id  1 | task 2152 | processing task, is_child = 0
4.26.811.601 I slot      release: id  1 | task 2152 | stop processing: n_tokens = 49, truncated = 0
4.26.812.531 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126267778051
4.26.812.532 I slot launch_slot_: id  0 | task 2154 | processing task, is_child = 0
4.26.820.954 I slot      release: id  0 | task 2154 | stop processing: n_tokens = 70, truncated = 0
4.26.821.878 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126267787185
4.26.821.879 I slot launch_slot_: id  3 | task 2156 | processing task, is_child = 0
4.26.831.534 I slot      release: id  3 | task 2156 | stop processing: n_tokens = 53, truncated = 0
